what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.m2e.wtp,1.2.1.20150819-2220,"org.eclipse.m2e.wtp",1510762070361
stopped,bundle,org.eclipse.m2e.jdt,1.6.2.20150902-0002,"org.eclipse.m2e.jdt",1510762070363
stopped,bundle,org.eclipse.m2e.launching,1.6.2.20150902-0002,"org.eclipse.m2e.launching",1510762070364
stopped,bundle,org.eclipse.m2e.profiles.ui,1.6.2.20150902-0002,"org.eclipse.m2e.profiles.ui",1510762070365
stopped,bundle,org.eclipse.m2e.refactoring,1.6.2.20150902-0002,"org.eclipse.m2e.refactoring",1510762070366
stopped,bundle,org.eclipse.m2e.profiles.core,1.6.2.20150902-0002,"org.eclipse.m2e.profiles.core",1510762070367
stopped,bundle,org.eclipse.m2e.wtp.overlay.ui,1.2.1.20150819-2220,"org.eclipse.m2e.wtp.overlay.ui",1510762070368
stopped,bundle,org.eclipse.m2e.wtp.overlay,1.2.1.20150819-2220,"org.eclipse.m2e.wtp.overlay",1510762070369
stopped,bundle,org.eclipse.recommenders.chain.rcp,2.3.0.v20160216-1255,"org.eclipse.recommenders.chain.rcp",1510762070370
stopped,bundle,org.eclipse.recommenders.completion.rcp,2.3.0.v20160216-1255,"org.eclipse.recommenders.completion.rcp",1510762070372
stopped,bundle,org.eclipse.recommenders.rcp,2.3.0.v20160216-1255,"org.eclipse.recommenders.rcp",1510762070373
stopped,bundle,org.eclipse.recommenders.injection,2.3.0.v20160216-1255,"org.eclipse.recommenders.injection",1510762070374
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20100503,"org.eclipse.equinox.http.jetty",1510762070376
stopped,bundle,org.eclipse.m2e.core.ui,1.6.2.20150902-0002,"org.eclipse.m2e.core.ui",1510762070398
stopped,bundle,org.eclipse.m2e.core,1.6.2.20150902-0002,"org.eclipse.m2e.core",1510762070418
stopped,bundle,org.eclipse.recommenders.utils.rcp,2.3.0.v20160216-1255,"org.eclipse.recommenders.utils.rcp",1510762070419
stopped,bundle,org.eclipse.epp.logging.aeri.core,1.100.0.v20160211-1103,"org.eclipse.epp.logging.aeri.core",1510762070419
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.18.0.v20151013-1847,"org.eclipse.mylyn.context.tasks.ui",1510762070419
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.18.0.v20151009-2340,"org.eclipse.mylyn.bugzilla.ui",1510762070419
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.18.0.v20151009-2340,"org.eclipse.mylyn.bugzilla.core",1510762070420
stopped,bundle,org.eclipse.mylyn.help.ui,3.18.0.v20151009-2340,"org.eclipse.mylyn.help.ui",1510762070421
stopped,bundle,org.eclipse.mylyn.java.tasks,3.18.0.v20151013-1847,"org.eclipse.mylyn.java.tasks",1510762070421
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.18.0.v20151009-2340,"org.eclipse.mylyn.tasks.bugs",1510762070422
stopped,bundle,org.eclipse.mylyn.tasks.index.core,3.18.0.v20151012-1647,"org.eclipse.mylyn.tasks.index.core",1510762070423
stopped,bundle,org.eclipse.mylyn.team.ui,3.18.0.v20151120-2228,"org.eclipse.mylyn.team.ui",1510762070423
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1510762070424
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.18.0.v20151211-2235,"org.eclipse.mylyn.tasks.ui",1510762070425
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.500.v201405151744,"org.eclipse.jst.server.generic.jonas",1510762070491
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.600.v201402262303,"org.eclipse.jst.server.generic.ui",1510762070492
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.900.v201402262303,"org.eclipse.jst.server.generic.core",1510762070493
stopped,bundle,org.eclipse.mylyn.ide.ant,3.18.0.v20151013-1847,"org.eclipse.mylyn.ide.ant",1510762070494
stopped,bundle,org.eclipse.ant.ui,3.6.101.v20160203-1242,"org.eclipse.ant.ui",1510762070513
stopped,bundle,org.eclipse.ant.launching,1.1.101.v20160203-1242,"org.eclipse.ant.launching",1510762070514
stopped,bundle,org.eclipse.compare.win32,1.0.200.v20130514-1224,"org.eclipse.compare.win32",1510762070515
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.400.v20150423-1455,"org.eclipse.equinox.p2.ui.sdk",1510762070516
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.400.v201311302002,"org.eclipse.jst.server.tomcat.ui",1510762070518
stopped,bundle,org.eclipse.jst.server.ui,1.1.300.v201309182039,"org.eclipse.jst.server.ui",1510762070519
stopped,bundle,org.eclipse.mylyn.java.ui,3.18.0.v20151013-1847,"org.eclipse.mylyn.java.ui",1510762070531
stopped,bundle,org.eclipse.jdt.junit,3.8.0.v20150428-1340,"org.eclipse.jdt.junit",1510762070556
stopped,bundle,org.eclipse.jpt.jpa.annotate,1.0.100.v201309261652,"org.eclipse.jpt.jpa.annotate",1510762070557
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.core.ddlgen,2.2.100.v201309202144,"org.eclipse.jpt.jpa.eclipselink.core.ddlgen",1510762070558
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.core,2.4.0.v201309122001,"org.eclipse.jpt.jpa.eclipselink.core",1510762070569
stopped,bundle,org.eclipse.jpt.jpa.gen,2.3.150.v201512181609,"org.eclipse.jpt.jpa.gen",1510762070570
stopped,bundle,org.eclipse.jpt.jpa.core,3.4.0.v201312052110,"org.eclipse.jpt.jpa.core",1510762070601
stopped,bundle,org.eclipse.jpt.jpa.db,2.2.100.v201311150251,"org.eclipse.jpt.jpa.db",1510762070602
stopped,bundle,org.eclipse.datatools.enablement.jdt.classpath,1.0.1.v201107221501,"org.eclipse.datatools.enablement.jdt.classpath",1510762070603
stopped,bundle,org.eclipse.jdt.apt.ui,3.4.0.v20150423-0947,"org.eclipse.jdt.apt.ui",1510762070604
stopped,bundle,org.eclipse.jst.server.preview.adapter,1.1.300.v201309182039,"org.eclipse.jst.server.preview.adapter",1510762070605
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.200.v201103081755,"org.eclipse.wst.xsl.jaxp.debug.ui",1510762070606
stopped,bundle,org.eclipse.jdt.debug.ui,3.7.101.v20160203-1236,"org.eclipse.jdt.debug.ui",1510762070617
stopped,bundle,org.eclipse.jpt.dbws.eclipselink.ui,1.1.101.v201501152048,"org.eclipse.jpt.dbws.eclipselink.ui",1510762070618
stopped,bundle,org.eclipse.jpt.jaxb.eclipselink.ui,1.4.100.v201308271450,"org.eclipse.jpt.jaxb.eclipselink.ui",1510762070619
stopped,bundle,org.eclipse.jpt.jaxb.ui,1.5.0.v201308091549,"org.eclipse.jpt.jaxb.ui",1510762070631
stopped,bundle,org.eclipse.jpt.common.ui,1.4.0.v201310111551,"org.eclipse.jpt.common.ui",1510762070648
stopped,bundle,org.eclipse.jst.common.annotations.ui,1.1.300.v201302011850,"org.eclipse.jst.common.annotations.ui",1510762070649
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.900.v201402130359,"org.eclipse.jst.ejb.ui",1510762070658
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201302011850,"org.eclipse.jst.j2ee.webservice.ui",1510762070658
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.801.v201409042158,"org.eclipse.jst.servlet.ui",1510762070659
stopped,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.300.v201308151836,"org.eclipse.jst.ws.jaxws.dom.integration",1510762070660
stopped,bundle,org.eclipse.jst.jee.ui,1.0.701.v201408251535,"org.eclipse.jst.jee.ui",1510762070678
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.600.v201302011850,"org.eclipse.jst.j2ee.navigator.ui",1510762070691
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.500.v201304231803,"org.eclipse.jst.j2ee.jca.ui",1510762070692
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.900.v201602161345,"org.eclipse.jst.j2ee.ui",1510762070692
stopped,bundle,org.eclipse.jst.ws.jaxrs.ui,1.0.700.v201505131719,"org.eclipse.jst.ws.jaxrs.ui",1510762070693
stopped,bundle,org.eclipse.jst.common.project.facet.ui,1.4.510.v201501141810,"org.eclipse.jst.common.project.facet.ui",1510762070704
stopped,bundle,org.eclipse.jst.common.ui,1.0.201.v201208291950,"org.eclipse.jst.common.ui",1510762070705
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.emitter,1.1.200.v201004110730,"org.eclipse.jst.j2ee.ejb.annotations.emitter",1510762070706
stopped,bundle,org.eclipse.jst.jsf.facelet.core,1.3.100.v201504071708,"org.eclipse.jst.jsf.facelet.core",1510762070723
stopped,bundle,org.eclipse.jst.jsf.core,1.7.110.v201504071708,"org.eclipse.jst.jsf.core",1510762070740
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.5.0.v201309172102,"org.eclipse.jst.jsf.standard.tagsupport",1510762070759
stopped,bundle,org.eclipse.jst.pagedesigner.jsp.core,1.5.0.v201309172102,"org.eclipse.jst.pagedesigner.jsp.core",1510762070760
stopped,bundle,org.eclipse.jst.jsf.common,1.5.101.v201504022146,"org.eclipse.jst.jsf.common",1510762070762
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.600.v201307151913,"org.eclipse.wst.jsdt.web.support.jsp",1510762070762
stopped,bundle,org.eclipse.jst.jsp.ui,1.1.1000.v201505130300,"org.eclipse.jst.jsp.ui",1510762070764
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.300.v201309232152,"org.eclipse.jst.ws.cxf.consumption.core",1510762070765
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.401.v201408111743,"org.eclipse.jst.ws.cxf.creation.core",1510762070766
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.300.v201309232152,"org.eclipse.jst.ws.cxf.ui",1510762070767
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.1.200.v201404292022,"org.eclipse.jst.ws.cxf.core",1510762070768
stopped,bundle,org.eclipse.jst.ws.jaxb.core,1.0.200.v201309232152,"org.eclipse.jst.ws.jaxb.core",1510762070769
stopped,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.401.v201504291921,"org.eclipse.jst.ws.jaxws.ui",1510762070770
stopped,bundle,org.eclipse.jst.ws.jaxws.core,1.0.403.v201602092125,"org.eclipse.jst.ws.jaxws.core",1510762070771
stopped,bundle,org.eclipse.jst.ws.annotations.core,1.2.200.v201311102023,"org.eclipse.jst.ws.annotations.core",1510762070772
stopped,bundle,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui",1510762070772
stopped,bundle,org.eclipse.rse.importexport,1.2.300.201403100950,"org.eclipse.rse.importexport",1510762070773
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.300.201403100950,"org.eclipse.rse.subsystems.shells.telnet",1510762070774
stopped,bundle,org.eclipse.rse.useractions,1.1.500.201403100950,"org.eclipse.rse.useractions",1510762070816
stopped,bundle,org.eclipse.rse.shells.ui,3.0.500.201403271554,"org.eclipse.rse.shells.ui",1510762070817
stopped,bundle,org.eclipse.rse.files.ui,3.2.200.201502052140,"org.eclipse.rse.files.ui",1510762070818
stopped,bundle,org.eclipse.rse.processes.ui,3.0.400.201403100950,"org.eclipse.rse.processes.ui",1510762070819
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.801.v201308100602,"org.eclipse.wst.dtd.ui",1510762070857
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.700.v201505131719,"org.eclipse.wst.wsdl.ui",1510762070859
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.600.v201505131719,"org.eclipse.wst.wsi.ui",1510762070860
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.800.v201403271809,"org.eclipse.wst.jsdt.web.ui",1510762070861
stopped,bundle,org.eclipse.wst.web.ui,1.1.600.v201302011850,"org.eclipse.wst.web.ui",1510762070862
stopped,bundle,org.eclipse.wst.html.ui,1.0.1000.v201505130300,"org.eclipse.wst.html.ui",1510762070864
stopped,bundle,org.eclipse.wst.css.ui,1.0.901.v201501212057,"org.eclipse.wst.css.ui",1510762070896
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012004,"org.eclipse.wst.xsl.exslt.ui",1510762070897
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1511192399430
started,bundle,org.eclipse.osgi,3.10.102.v20160118-1700,"org.eclipse.osgi",1511192399446
started,bundle,org.eclipse.equinox.simpleconfigurator,1.1.100.v20150423-1455,"org.eclipse.equinox.simpleconfigurator",1511192399446
started,bundle,com.ibm.icu,54.1.1.v201501272100,"com.ibm.icu",1511192399446
started,bundle,org.apache.felix.gogo.command,0.10.0.v201209301215,"org.apache.felix.gogo.command",1511192399446
started,bundle,org.apache.felix.gogo.runtime,0.10.0.v201209301036,"org.apache.felix.gogo.runtime",1511192399446
started,bundle,org.apache.felix.gogo.shell,0.10.0.v201212101605,"org.apache.felix.gogo.shell",1511192399446
started,bundle,org.eclipse.core.contenttype,3.5.0.v20150421-2214,"org.eclipse.core.contenttype",1511192399446
started,bundle,org.eclipse.core.databinding.observable,1.5.0.v20150422-0725,"org.eclipse.core.databinding.observable",1511192399488
started,bundle,org.eclipse.core.expressions,3.5.0.v20150421-2214,"org.eclipse.core.expressions",1511192399488
started,bundle,org.eclipse.core.filebuffers,3.5.500.v20140723-1040,"org.eclipse.core.filebuffers",1511192399488
started,bundle,org.eclipse.core.filesystem,1.5.0.v20150725-1910,"org.eclipse.core.filesystem",1511192399488
started,bundle,org.eclipse.core.jobs,3.7.0.v20150330-2103,"org.eclipse.core.jobs",1511192399488
started,bundle,org.eclipse.core.net,1.2.300.v20141118-1725,"org.eclipse.core.net",1511192399488
started,bundle,org.eclipse.core.resources,3.10.1.v20150725-1910,"org.eclipse.core.resources",1511192399519
started,bundle,org.eclipse.core.runtime,3.11.1.v20150903-1804,"org.eclipse.core.runtime",1511192399519
started,bundle,org.eclipse.core.runtime.compatibility,3.2.300.v20150423-0821,"org.eclipse.core.runtime.compatibility",1511192399519
started,bundle,org.eclipse.debug.core,3.10.0.v20150303-1130,"org.eclipse.debug.core",1511192399566
started,bundle,org.eclipse.e4.core.commands,0.11.0.v20150422-0725,"org.eclipse.e4.core.commands",1511192399566
started,bundle,org.eclipse.e4.core.contexts,1.4.0.v20150828-0818,"org.eclipse.e4.core.contexts",1511192399566
started,bundle,org.eclipse.e4.core.di,1.5.0.v20150421-2214,"org.eclipse.e4.core.di",1511192399566
started,bundle,org.eclipse.e4.core.di.extensions,0.13.0.v20150421-2214,"org.eclipse.e4.core.di.extensions",1511192399566
started,bundle,org.eclipse.e4.core.services,2.0.0.v20150403-1912,"org.eclipse.e4.core.services",1511192399566
started,bundle,org.eclipse.e4.ui.bindings,0.11.0.v20150422-0725,"org.eclipse.e4.ui.bindings",1511192399566
started,bundle,org.eclipse.e4.ui.css.swt,0.12.0.v20150511-1003,"org.eclipse.e4.ui.css.swt",1511192399581
started,bundle,org.eclipse.e4.ui.css.swt.theme,0.10.0.v20150422-0725,"org.eclipse.e4.ui.css.swt.theme",1511192399581
started,bundle,org.eclipse.e4.ui.di,1.1.0.v20150422-0725,"org.eclipse.e4.ui.di",1511192399581
started,bundle,org.eclipse.e4.ui.model.workbench,1.1.100.v20150407-1430,"org.eclipse.e4.ui.model.workbench",1511192399628
started,bundle,org.eclipse.e4.ui.services,1.2.0.v20150422-0725,"org.eclipse.e4.ui.services",1511192399628
started,bundle,org.eclipse.e4.ui.workbench,1.3.1.v20160203-0951,"org.eclipse.e4.ui.workbench",1511192399644
started,bundle,org.eclipse.e4.ui.workbench.addons.swt,1.2.0.v20150512-1414,"org.eclipse.e4.ui.workbench.addons.swt",1511192399660
started,bundle,org.eclipse.e4.ui.workbench.renderers.swt,0.13.0.v20150901-1347,"org.eclipse.e4.ui.workbench.renderers.swt",1511192399675
started,bundle,org.eclipse.e4.ui.workbench.swt,0.13.0.v20150504-0621,"org.eclipse.e4.ui.workbench.swt",1511192399675
started,bundle,org.eclipse.emf.common,2.11.1.v20160208-0816,"org.eclipse.emf.common",1511192399675
started,bundle,org.eclipse.emf.common.ui,2.10.1.v20160208-0841,"org.eclipse.emf.common.ui",1511192399675
started,bundle,org.eclipse.emf.ecore,2.11.2.v20160208-0816,"org.eclipse.emf.ecore",1511192399675
started,bundle,org.eclipse.emf.ecore.xmi,2.11.1.v20160208-0816,"org.eclipse.emf.ecore.xmi",1511192399707
started,bundle,org.eclipse.equinox.app,1.3.300.v20150423-1356,"org.eclipse.equinox.app",1511192399738
started,bundle,org.eclipse.equinox.common,3.7.0.v20150402-1709,"org.eclipse.equinox.common",1511192399738
started,bundle,org.eclipse.equinox.console,1.1.100.v20141023-1406,"org.eclipse.equinox.console",1511192399738
started,bundle,org.eclipse.equinox.ds,1.4.300.v20150423-1356,"org.eclipse.equinox.ds",1511192399738
started,bundle,org.eclipse.equinox.event,1.3.100.v20140115-1647,"org.eclipse.equinox.event",1511192399738
started,bundle,org.eclipse.equinox.p2.core,2.4.0.v20150527-1706,"org.eclipse.equinox.p2.core",1511192399738
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.1.100.v20150423-1455,"org.eclipse.equinox.p2.directorywatcher",1511192399738
started,bundle,org.eclipse.equinox.p2.engine,2.4.0.v20150511-1532,"org.eclipse.equinox.p2.engine",1511192399785
started,bundle,org.eclipse.equinox.p2.metadata,2.3.0.v20150511-1532,"org.eclipse.equinox.p2.metadata",1511192399847
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.300.v20150423-1455,"org.eclipse.equinox.p2.reconciler.dropins",1511192399847
started,bundle,org.eclipse.equinox.preferences,3.5.300.v20150408-1437,"org.eclipse.equinox.preferences",1511192399878
started,bundle,org.eclipse.equinox.registry,3.6.0.v20150318-1503,"org.eclipse.equinox.registry",1511192399910
started,bundle,org.eclipse.equinox.security,1.2.100.v20150423-1356,"org.eclipse.equinox.security",1511192400113
started,bundle,org.eclipse.equinox.util,1.0.500.v20130404-1337,"org.eclipse.equinox.util",1511192400113
started,bundle,org.eclipse.help,3.6.0.v20130326-1254,"org.eclipse.help",1511192400160
started,bundle,org.eclipse.jdt.core,3.11.2.v20160128-0629,"org.eclipse.jdt.core",1511192400191
started,bundle,org.eclipse.jdt.core.manipulation,1.5.100.v20141002-1241,"org.eclipse.jdt.core.manipulation",1511192400191
started,bundle,org.eclipse.jdt.launching,3.8.0.v20150527-0946,"org.eclipse.jdt.launching",1511192400207
started,bundle,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui",1511192400285
started,bundle,org.eclipse.jface,3.11.1.v20160128-1644,"org.eclipse.jface",1511192400300
started,bundle,org.eclipse.jgit,4.1.1.201511131810-r,"org.eclipse.jgit",1511192400300
started,bundle,org.eclipse.ltk.core.refactoring,3.6.201.v20150819-1034,"org.eclipse.ltk.core.refactoring",1511192400316
started,bundle,org.eclipse.ltk.ui.refactoring,3.7.200.v20140625-1835,"org.eclipse.ltk.ui.refactoring",1511192400347
started,bundle,org.eclipse.m2e.logback.configuration,1.6.2.20150902-0002,"org.eclipse.m2e.logback.configuration",1511192400347
started,bundle,org.eclipse.mylyn.bugzilla.core,3.18.0.v20151009-2340,"org.eclipse.mylyn.bugzilla.core",1511192400394
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.18.0.v20151009-2340,"org.eclipse.mylyn.bugzilla.ui",1511192400441
started,bundle,org.eclipse.mylyn.commons.core,3.18.0.v20151019-2227,"org.eclipse.mylyn.commons.core",1511192400441
started,bundle,org.eclipse.mylyn.commons.net,3.18.0.v20151009-1724,"org.eclipse.mylyn.commons.net",1511192400441
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.10.0.v20151009-1724,"org.eclipse.mylyn.commons.notifications.core",1511192400441
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.10.0.v20151009-1724,"org.eclipse.mylyn.commons.notifications.feed",1511192400441
started,bundle,org.eclipse.mylyn.commons.repositories.ui,1.10.0.v20151116-1930,"org.eclipse.mylyn.commons.repositories.ui",1511192400472
started,bundle,org.eclipse.mylyn.commons.ui,3.18.0.v20151116-1930,"org.eclipse.mylyn.commons.ui",1511192400550
started,bundle,org.eclipse.mylyn.commons.workbench,3.18.0.v20151102-1813,"org.eclipse.mylyn.commons.workbench",1511192400550
started,bundle,org.eclipse.mylyn.context.core,3.18.0.v20151013-1847,"org.eclipse.mylyn.context.core",1511192400550
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.18.0.v20151013-1847,"org.eclipse.mylyn.context.tasks.ui",1511192400550
started,bundle,org.eclipse.mylyn.monitor.ui,3.18.0.v20151009-1724,"org.eclipse.mylyn.monitor.ui",1511192400550
started,bundle,org.eclipse.mylyn.tasks.ui,3.18.0.v20151211-2235,"org.eclipse.mylyn.tasks.ui",1511192400660
started,bundle,org.eclipse.oomph.base,1.3.0.v20160213-0953,"org.eclipse.oomph.base",1511192400722
started,bundle,org.eclipse.oomph.base.edit,1.3.0.v20160213-0953,"org.eclipse.oomph.base.edit",1511192400769
started,bundle,org.eclipse.oomph.jreinfo.ui,1.3.0.v20160213-0953,"org.eclipse.oomph.jreinfo.ui",1511192400800
started,bundle,org.eclipse.oomph.p2.core,1.3.0.v20160213-0953,"org.eclipse.oomph.p2.core",1511192400816
started,bundle,org.eclipse.oomph.p2.edit,1.3.0.v20160213-0953,"org.eclipse.oomph.p2.edit",1511192400863
started,bundle,org.eclipse.oomph.p2.ui,1.3.0.v20160213-0953,"org.eclipse.oomph.p2.ui",1511192400988
started,bundle,org.eclipse.oomph.setup,1.3.0.v20160213-0953,"org.eclipse.oomph.setup",1511192400988
started,bundle,org.eclipse.oomph.setup.core,1.3.0.v20160213-0953,"org.eclipse.oomph.setup.core",1511192400988
started,bundle,org.eclipse.oomph.setup.edit,1.3.0.v20160213-0953,"org.eclipse.oomph.setup.edit",1511192401050
